Kurs Jual,Kurs Beli,Tanggal
7070.93,6998.38,1/2/2012 12:00:00 AM
7125.39,7048.72,1/3/2012 12:00:00 AM
7170.28,7096.57,1/4/2012 12:00:00 AM
7151.51,7078.42,1/5/2012 12:00:00 AM
7124.28,7052.54,1/6/2012 12:00:00 AM
7108.55,7035.55,1/9/2012 12:00:00 AM
7154.14,7080.14,1/10/2012 12:00:00 AM
7150.81,7076.92,1/11/2012 12:00:00 AM
7161.32,7089.04,1/12/2012 12:00:00 AM
7161.93,7089.41,1/13/2012 12:00:00 AM
7138.1,7064.15,1/16/2012 12:00:00 AM
7189.81,7115.56,1/17/2012 12:00:00 AM
7179.29,7106.43,1/18/2012 12:00:00 AM
7138.94,7065.73,1/19/2012 12:00:00 AM
7074.92,6998.66,1/20/2012 12:00:00 AM
7120.89,7045.47,1/24/2012 12:00:00 AM
7162.73,7086,1/25/2012 12:00:00 AM
7184.3,7107.12,1/26/2012 12:00:00 AM
7178.65,7104.8,1/27/2012 12:00:00 AM
7200.38,7126.35,1/30/2012 12:00:00 AM
7213.49,7138.87,1/31/2012 12:00:00 AM
7226.43,7149.57,2/1/2012 12:00:00 AM
7169.45,7092.59,2/2/2012 12:00:00 AM
7247.07,7169.18,2/3/2012 12:00:00 AM
7254.26,7176.79,2/6/2012 12:00:00 AM
7245.99,7170.43,2/7/2012 12:00:00 AM
7265.34,7191.22,2/8/2012 12:00:00 AM
7191.04,7113.05,2/9/2012 12:00:00 AM
7226.35,7148.68,2/10/2012 12:00:00 AM
7220.32,7145.81,2/13/2012 12:00:00 AM
7206.79,7134.81,2/14/2012 12:00:00 AM
7209.17,7136.62,2/15/2012 12:00:00 AM
7133.28,7056.69,2/16/2012 12:00:00 AM
7193.37,7120.32,2/17/2012 12:00:00 AM
7248.34,7174.21,2/20/2012 12:00:00 AM
7235.53,7161.61,2/21/2012 12:00:00 AM
7232.86,7155.67,2/22/2012 12:00:00 AM
7238.72,7161.56,2/23/2012 12:00:00 AM
7272.22,7197.54,2/24/2012 12:00:00 AM
7285.17,7206.23,2/27/2012 12:00:00 AM
7339.13,7259.98,2/28/2012 12:00:00 AM
7326.27,7248.24,2/29/2012 12:00:00 AM
7310.89,7238.35,3/1/2012 12:00:00 AM
7340.23,7260.64,3/2/2012 12:00:00 AM
7313.88,7235.36,3/5/2012 12:00:00 AM
7315.12,7240.31,3/6/2012 12:00:00 AM
7326.09,7248.51,3/7/2012 12:00:00 AM
7319.19,7241.46,3/8/2012 12:00:00 AM
7334.4,7259.15,3/9/2012 12:00:00 AM
7309.25,7231.61,3/12/2012 12:00:00 AM
7334.18,7258.62,3/13/2012 12:00:00 AM
7325.56,7246.87,3/14/2012 12:00:00 AM
7298.36,7219.99,3/15/2012 12:00:00 AM
7318.89,7240.15,3/16/2012 12:00:00 AM
7324.91,7251.19,3/19/2012 12:00:00 AM
7315.64,7241.95,3/20/2012 12:00:00 AM
7317.58,7241.73,3/21/2012 12:00:00 AM
7301.6,7225.87,3/22/2012 12:00:00 AM
7318.95,7243.68,3/26/2012 12:00:00 AM
7336.72,7258.44,3/27/2012 12:00:00 AM
7342.62,7264.2,3/28/2012 12:00:00 AM
7337.31,7259.01,3/29/2012 12:00:00 AM
7346.71,7270.56,3/30/2012 12:00:00 AM
7344.87,7269.18,4/2/2012 12:00:00 AM
7351.04,7271.64,4/3/2012 12:00:00 AM
7322.2,7244.39,4/4/2012 12:00:00 AM
7309.62,7234.84,4/5/2012 12:00:00 AM
7311.54,7232.79,4/9/2012 12:00:00 AM
7317.87,7239.03,4/10/2012 12:00:00 AM
7313.12,7234.38,4/11/2012 12:00:00 AM
7339.38,7263.83,4/12/2012 12:00:00 AM
7390.19,7310.59,4/13/2012 12:00:00 AM
7367.54,7291.68,4/16/2012 12:00:00 AM
7374.48,7297.43,4/17/2012 12:00:00 AM
7387.86,7311.82,4/18/2012 12:00:00 AM
7374.14,7295.38,4/19/2012 12:00:00 AM
7377.51,7298.14,4/20/2012 12:00:00 AM
7395.24,7318.6,4/23/2012 12:00:00 AM
7408.98,7332.85,4/24/2012 12:00:00 AM
7415.14,7339.54,4/25/2012 12:00:00 AM
7431.61,7355.21,4/26/2012 12:00:00 AM
7434.6,7359.95,4/27/2012 12:00:00 AM
7462.83,7387.3,4/30/2012 12:00:00 AM
7477.34,7400.49,5/1/2012 12:00:00 AM
7476.13,7399.29,5/2/2012 12:00:00 AM
7450.82,7370.71,5/3/2012 12:00:00 AM
7461.94,7381.89,5/4/2012 12:00:00 AM
7422.74,7343.2,5/7/2012 12:00:00 AM
7435.4,7359.81,5/8/2012 12:00:00 AM
7416.8,7340.85,5/9/2012 12:00:00 AM
7436.78,7357.27,5/10/2012 12:00:00 AM
7371.95,7292.61,5/11/2012 12:00:00 AM
7394.46,7319.29,5/14/2012 12:00:00 AM
7413.22,7334.13,5/15/2012 12:00:00 AM
7377.58,7301.91,5/16/2012 12:00:00 AM
7330.97,7256.28,5/21/2012 12:00:00 AM
7347.7,7273.37,5/22/2012 12:00:00 AM
7305.43,7231.06,5/23/2012 12:00:00 AM
7310.5,7236.11,5/24/2012 12:00:00 AM
7326.76,7250.88,5/25/2012 12:00:00 AM
7428.44,7352.41,5/28/2012 12:00:00 AM
7457.71,7378.88,5/29/2012 12:00:00 AM
7519.35,7441.97,5/30/2012 12:00:00 AM
7462.93,7386.11,5/31/2012 12:00:00 AM
7287.7,7209.07,6/1/2012 12:00:00 AM
7360.11,7286.23,6/4/2012 12:00:00 AM
7399.05,7320.22,6/5/2012 12:00:00 AM
7424.29,7345.19,6/6/2012 12:00:00 AM
7391.54,7312.64,6/7/2012 12:00:00 AM
7387.78,7313.96,6/8/2012 12:00:00 AM
7427.72,7348.31,6/11/2012 12:00:00 AM
7402.93,7327.93,6/12/2012 12:00:00 AM
7410.7,7332.81,6/13/2012 12:00:00 AM
7424.31,7346.95,6/14/2012 12:00:00 AM
7451.06,7372.83,6/15/2012 12:00:00 AM
7470.27,7394.49,6/18/2012 12:00:00 AM
7479.69,7403.82,6/19/2012 12:00:00 AM
7502.96,7427.62,6/20/2012 12:00:00 AM
7493.7,7416.79,6/21/2012 12:00:00 AM
7457.89,7383.1,6/22/2012 12:00:00 AM
7438.32,7362.05,6/25/2012 12:00:00 AM
7439.22,7364.02,6/26/2012 12:00:00 AM
7448.37,7373.69,6/27/2012 12:00:00 AM
7466.3,7390.9,6/28/2012 12:00:00 AM
7452.87,7377.6,6/29/2012 12:00:00 AM
7448.75,7370,7/2/2012 12:00:00 AM
7488.93,7409.95,7/3/2012 12:00:00 AM
7455.64,7375.34,7/4/2012 12:00:00 AM
7449.25,7373.24,7/5/2012 12:00:00 AM
7451.51,7374.48,7/6/2012 12:00:00 AM
7466.74,7388.09,7/9/2012 12:00:00 AM
7475.38,7395.51,7/10/2012 12:00:00 AM
7508.89,7428.77,7/11/2012 12:00:00 AM
7512.84,7433.87,7/12/2012 12:00:00 AM
7496.85,7421.13,7/13/2012 12:00:00 AM
7526.67,7446.51,7/16/2012 12:00:00 AM
7545.57,7469.3,7/17/2012 12:00:00 AM
7555.41,7477.76,7/18/2012 12:00:00 AM
7573.01,7497.02,7/19/2012 12:00:00 AM
7595.69,7518.93,7/20/2012 12:00:00 AM
7564.82,7488.5,7/23/2012 12:00:00 AM
7565.06,7488.7,7/24/2012 12:00:00 AM
7560.05,7479.6,7/25/2012 12:00:00 AM
7600.38,7520.7,7/26/2012 12:00:00 AM
7618.9,7538.34,7/27/2012 12:00:00 AM
7634.76,7558.26,7/30/2012 12:00:00 AM
7656.22,7576.46,7/31/2012 12:00:00 AM
7638.28,7562.21,8/1/2012 12:00:00 AM
7642.2,7560.72,8/2/2012 12:00:00 AM
7637.21,7559.47,8/3/2012 12:00:00 AM
7660.33,7578.49,8/6/2012 12:00:00 AM
7670.43,7592.85,8/7/2012 12:00:00 AM
7666.05,7584.27,8/8/2012 12:00:00 AM
7665.7,7588.87,8/9/2012 12:00:00 AM
7646.11,7564.58,8/10/2012 12:00:00 AM
7654.05,7576.71,8/13/2012 12:00:00 AM
7662.7,7582.3,8/14/2012 12:00:00 AM
7638.91,7561.83,8/15/2012 12:00:00 AM
7634.17,7552.94,8/16/2012 12:00:00 AM
7664.26,7582.66,8/23/2012 12:00:00 AM
7652.62,7573.89,8/24/2012 12:00:00 AM
7639.4,7557.88,8/27/2012 12:00:00 AM
7638.9,7561.17,8/28/2012 12:00:00 AM
7663.63,7582.77,8/29/2012 12:00:00 AM
7675.92,7596.91,8/30/2012 12:00:00 AM
7671.67,7590.17,8/31/2012 12:00:00 AM
7716.89,7636.93,9/3/2012 12:00:00 AM
7739.81,7657.69,9/4/2012 12:00:00 AM
7723.01,7644.23,9/5/2012 12:00:00 AM
7737.38,7656.02,9/6/2012 12:00:00 AM
7756.23,7677.15,9/7/2012 12:00:00 AM
7794.59,7715.65,9/10/2012 12:00:00 AM
7805.77,7723,9/11/2012 12:00:00 AM
7831.75,7751.75,9/12/2012 12:00:00 AM
7847.95,7763.39,9/13/2012 12:00:00 AM
7863.51,7783.13,9/14/2012 12:00:00 AM
7779.96,7696.65,9/17/2012 12:00:00 AM
7796.67,7717.32,9/18/2012 12:00:00 AM
7833.29,7753.65,9/19/2012 12:00:00 AM
7836.36,7751.55,9/20/2012 12:00:00 AM
7853.17,7768.34,9/21/2012 12:00:00 AM
7833.03,7753.51,9/24/2012 12:00:00 AM
7851.9,7771.07,9/25/2012 12:00:00 AM
7830.83,7751.48,9/26/2012 12:00:00 AM
7841.51,7761.51,9/27/2012 12:00:00 AM
7865.48,7785.85,9/28/2012 12:00:00 AM
7833.12,7748.82,10/1/2012 12:00:00 AM
7846.03,7765.92,10/2/2012 12:00:00 AM
7821.78,7741.99,10/3/2012 12:00:00 AM
7824.07,7741.7,10/4/2012 12:00:00 AM
7858.77,7775.42,10/5/2012 12:00:00 AM
7833.22,7748.9,10/8/2012 12:00:00 AM
7854.76,7775.97,10/9/2012 12:00:00 AM
7838.45,7756.03,10/10/2012 12:00:00 AM
7846.98,7763.87,10/11/2012 12:00:00 AM
7907.76,7822.07,10/12/2012 12:00:00 AM
7882.43,7802.03,10/15/2012 12:00:00 AM
7888.14,7803.78,10/16/2012 12:00:00 AM
7908.87,7824.27,10/17/2012 12:00:00 AM
7914.07,7833.26,10/18/2012 12:00:00 AM
7905.18,7825.16,10/19/2012 12:00:00 AM
7897.28,7816.72,10/22/2012 12:00:00 AM
7909.47,7828.97,10/23/2012 12:00:00 AM
7900.42,7820.65,10/24/2012 12:00:00 AM
7913.19,7832.64,10/25/2012 12:00:00 AM
7907.11,7826.55,10/29/2012 12:00:00 AM
7902.58,7817.59,10/30/2012 12:00:00 AM
7922.44,7841.8,10/31/2012 12:00:00 AM
7926.6,7846.03,11/1/2012 12:00:00 AM
7925.95,7840.89,11/2/2012 12:00:00 AM
7905.23,7824.88,11/5/2012 12:00:00 AM
7906.08,7825.77,11/6/2012 12:00:00 AM
7917.86,7832.27,11/7/2012 12:00:00 AM
7919.87,7840.09,11/8/2012 12:00:00 AM
7911.9,7827.68,11/9/2012 12:00:00 AM
7922.6,7839.56,11/12/2012 12:00:00 AM
7913.23,7834.15,11/13/2012 12:00:00 AM
7923.76,7843.3,11/14/2012 12:00:00 AM
7905.82,7824.92,11/19/2012 12:00:00 AM
7915.99,7835.61,11/20/2012 12:00:00 AM
7907.79,7827.54,11/21/2012 12:00:00 AM
7914.22,7830.67,11/22/2012 12:00:00 AM
7903.94,7823.6,11/23/2012 12:00:00 AM
7905.46,7820.54,11/26/2012 12:00:00 AM
7900.94,7821.71,11/27/2012 12:00:00 AM
7894.69,7814.29,11/28/2012 12:00:00 AM
7903.44,7823.6,11/29/2012 12:00:00 AM
7914.24,7829.76,11/30/2012 12:00:00 AM
7906.56,7824.66,12/3/2012 12:00:00 AM
7914.24,7834.89,12/4/2012 12:00:00 AM
7932.45,7847.76,12/5/2012 12:00:00 AM
7930.55,7845.95,12/6/2012 12:00:00 AM
7926.09,7846.14,12/7/2012 12:00:00 AM
7943.83,7860.07,12/10/2012 12:00:00 AM
7933.88,7854.69,12/11/2012 12:00:00 AM
7945.08,7861.24,12/12/2012 12:00:00 AM
7940.84,7857.03,12/13/2012 12:00:00 AM
7939.88,7854.8,12/14/2012 12:00:00 AM
7944.43,7865.1,12/17/2012 12:00:00 AM
7946.7,7867.33,12/18/2012 12:00:00 AM
7956.84,7872.9,12/19/2012 12:00:00 AM
7957.38,7877.4,12/20/2012 12:00:00 AM
7978.2,7895,12/21/2012 12:00:00 AM
7977.76,7891.17,12/26/2012 12:00:00 AM
7957,7877.87,12/27/2012 12:00:00 AM
7947.98,7866.25,12/28/2012 12:00:00 AM
7971.99,7892.06,1/2/2013 12:00:00 AM
7950.58,7871.4,1/3/2013 12:00:00 AM
7918.4,7837.02,1/4/2013 12:00:00 AM
7958.2,7872.12,1/7/2013 12:00:00 AM
7969.55,7889.12,1/8/2013 12:00:00 AM
7972.8,7889.77,1/9/2013 12:00:00 AM
7958.92,7873.9,1/10/2013 12:00:00 AM
7933.97,7849.09,1/11/2013 12:00:00 AM
7925.3,7841.89,1/14/2013 12:00:00 AM
7998.86,7918.13,1/15/2013 12:00:00 AM
7952.63,7868.45,1/16/2013 12:00:00 AM
7957.18,7872.31,1/17/2013 12:00:00 AM
7948.55,7868.87,1/18/2013 12:00:00 AM
7925.05,7845.56,1/21/2013 12:00:00 AM
7878.99,7798.37,1/22/2013 12:00:00 AM
7887.11,7807.64,1/23/2013 12:00:00 AM
7876.3,7791.94,1/25/2013 12:00:00 AM
7870.1,7791.72,1/28/2013 12:00:00 AM
7864.19,7781.55,1/29/2013 12:00:00 AM
7893.33,7811.08,1/30/2013 12:00:00 AM
7873.65,7794.83,1/31/2013 12:00:00 AM
7862.73,7782.44,2/1/2013 12:00:00 AM
7850.28,7770.87,2/4/2013 12:00:00 AM
7871.57,7793.39,2/5/2013 12:00:00 AM
7863.95,7785.77,2/6/2013 12:00:00 AM
7887.98,7808.26,2/7/2013 12:00:00 AM
7849.83,7771.77,2/8/2013 12:00:00 AM
7845.77,7762.52,2/11/2013 12:00:00 AM
7789.22,7710.13,2/12/2013 12:00:00 AM
7829.39,7751.21,2/13/2013 12:00:00 AM
7866.69,7787.68,2/14/2013 12:00:00 AM
7874.42,7796.12,2/15/2013 12:00:00 AM
7847.06,7767.12,2/18/2013 12:00:00 AM
7878.93,7798.58,2/19/2013 12:00:00 AM
7890.78,7810.22,2/20/2013 12:00:00 AM
7868.96,7783.6,2/21/2013 12:00:00 AM
7884.66,7802.99,2/22/2013 12:00:00 AM
7872.58,7792.29,2/25/2013 12:00:00 AM
7878.2,7794.01,2/26/2013 12:00:00 AM
7859.8,7781.01,2/27/2013 12:00:00 AM
7863.85,7779.84,2/28/2013 12:00:00 AM
7861.3,7783.08,3/1/2013 12:00:00 AM
7839.4,7759.38,3/4/2013 12:00:00 AM
7839.58,7755.82,3/5/2013 12:00:00 AM
7822.24,7743.85,3/6/2013 12:00:00 AM
7809.75,7726.62,3/7/2013 12:00:00 AM
7814.43,7734.9,3/8/2013 12:00:00 AM
7788.8,7710.77,3/11/2013 12:00:00 AM
7814.93,7737.33,3/13/2013 12:00:00 AM
7814.73,7735.58,3/14/2013 12:00:00 AM
7807.32,7728.22,3/15/2013 12:00:00 AM
7809.23,7730.25,3/18/2013 12:00:00 AM
7811.32,7726.65,3/19/2013 12:00:00 AM
7803.24,7724.37,3/20/2013 12:00:00 AM
7822.5,7739.12,3/21/2013 12:00:00 AM
7834.85,7755.82,3/22/2013 12:00:00 AM
7847.97,7768.06,3/25/2013 12:00:00 AM
7883.76,7804.25,3/26/2013 12:00:00 AM
7870.2,7785.02,3/27/2013 12:00:00 AM
7855.88,7776.44,3/28/2013 12:00:00 AM
7880.79,7800.6,4/1/2013 12:00:00 AM
7909.16,7829.32,4/2/2013 12:00:00 AM
7903.15,7817.74,4/3/2013 12:00:00 AM
7911.18,7831.42,4/4/2013 12:00:00 AM
7905.48,7823.28,4/5/2013 12:00:00 AM
7903.43,7823.81,4/8/2013 12:00:00 AM
7896.14,7816.48,4/9/2013 12:00:00 AM
7877.07,7793.13,4/10/2013 12:00:00 AM
7867.47,7783.61,4/11/2013 12:00:00 AM
7885.42,7804.98,4/12/2013 12:00:00 AM
7898.19,7813.18,4/15/2013 12:00:00 AM
7887.64,7807.91,4/16/2013 12:00:00 AM
7916.13,7835.36,4/17/2013 12:00:00 AM
7909.99,7824.33,4/18/2013 12:00:00 AM
7908.9,7823.13,4/19/2013 12:00:00 AM
7889.12,7803.62,4/22/2013 12:00:00 AM
7879.59,7799.36,4/23/2013 12:00:00 AM
7875.61,7793.53,4/24/2013 12:00:00 AM
7873.73,7788.43,4/25/2013 12:00:00 AM
7905.17,7822.71,4/26/2013 12:00:00 AM
7915.42,7835.39,4/29/2013 12:00:00 AM
7920.08,7838.74,4/30/2013 12:00:00 AM
7942.66,7861.78,5/1/2013 12:00:00 AM
7928.15,7847.41,5/2/2013 12:00:00 AM
7933.38,7847.6,5/3/2013 12:00:00 AM
7954.62,7869.8,5/6/2013 12:00:00 AM
7950.95,7870.08,5/7/2013 12:00:00 AM
7943.97,7863.12,5/8/2013 12:00:00 AM
7929.19,7843.44,5/10/2013 12:00:00 AM
7897.54,7815.32,5/13/2013 12:00:00 AM
7899.24,7813.81,5/14/2013 12:00:00 AM
7886.81,7807.29,5/15/2013 12:00:00 AM
7875.74,7791.97,5/16/2013 12:00:00 AM
7830.18,7751.36,5/17/2013 12:00:00 AM
7809.09,7728,5/20/2013 12:00:00 AM
7821.79,7737.52,5/21/2013 12:00:00 AM
7796.93,7717.85,5/22/2013 12:00:00 AM
7753.57,7675.61,5/23/2013 12:00:00 AM
7769.16,7685.56,5/24/2013 12:00:00 AM
7785.6,7703.19,5/27/2013 12:00:00 AM
7796.76,7713.16,5/28/2013 12:00:00 AM
7774.01,7691.88,5/29/2013 12:00:00 AM
7779.09,7701.17,5/30/2013 12:00:00 AM
7826.95,7744.16,5/31/2013 12:00:00 AM
7819.19,7736.57,6/3/2013 12:00:00 AM
7867.47,7783.01,6/4/2013 12:00:00 AM
7877.24,7796.42,6/5/2013 12:00:00 AM
7918.71,7833.53,6/7/2013 12:00:00 AM
7863.87,7782.56,6/10/2013 12:00:00 AM
7832.09,7751.25,6/11/2013 12:00:00 AM
7891.8,7807.5,6/12/2013 12:00:00 AM
7898.88,7817.86,6/13/2013 12:00:00 AM
7946.73,7867.08,6/14/2013 12:00:00 AM
7922.45,7839.26,6/17/2013 12:00:00 AM
7916.77,7831.12,6/18/2013 12:00:00 AM
7908.53,7824.15,6/19/2013 12:00:00 AM
7863.34,7783.91,6/20/2013 12:00:00 AM
7868.26,7783.54,6/21/2013 12:00:00 AM
7825.78,7744.34,6/24/2013 12:00:00 AM
7848.34,7764.96,6/25/2013 12:00:00 AM
7861.02,7776.21,6/26/2013 12:00:00 AM
7884.27,7801.01,6/27/2013 12:00:00 AM
7882.31,7800.24,6/28/2013 12:00:00 AM
7883.77,7801.72,7/1/2013 12:00:00 AM
7886.63,7804.61,7/2/2013 12:00:00 AM
7854.56,7772.89,7/3/2013 12:00:00 AM
7856.47,7774.81,7/4/2013 12:00:00 AM
7842.91,7761.39,7/5/2013 12:00:00 AM
7798.99,7715.06,7/8/2013 12:00:00 AM
7822.76,7743.4,7/9/2013 12:00:00 AM
7839.76,7760.91,7/10/2013 12:00:00 AM
7935.59,7850.25,7/11/2013 12:00:00 AM
7959.69,7874.08,7/12/2013 12:00:00 AM
7978.14,7895.82,7/15/2013 12:00:00 AM
8003.49,7921,7/16/2013 12:00:00 AM
8003.49,7922.28,7/17/2013 12:00:00 AM
8001.42,7919.14,7/18/2013 12:00:00 AM
7981.07,7897.23,7/19/2013 12:00:00 AM
8014.26,7932.54,7/22/2013 12:00:00 AM
8155.76,8072.86,7/23/2013 12:00:00 AM
8158.37,8072.57,7/24/2013 12:00:00 AM
8134.07,8047.28,7/25/2013 12:00:00 AM
8164.62,8080.7,7/26/2013 12:00:00 AM
8169.23,8087.85,7/29/2013 12:00:00 AM
8138.69,8055.77,7/30/2013 12:00:00 AM
8126.03,8045.15,7/31/2013 12:00:00 AM
8133.9,8050.49,8/1/2013 12:00:00 AM
8110.93,8024.61,8/2/2013 12:00:00 AM
8110.93,8024.61,8/6/2013 12:00:00 AM
8202.16,8114.79,8/12/2013 12:00:00 AM
8195.07,8107.83,8/13/2013 12:00:00 AM
8159.6,8072.8,8/14/2013 12:00:00 AM
8179.52,8095.58,8/15/2013 12:00:00 AM
8229.45,8146.86,8/16/2013 12:00:00 AM
8257.72,8170.82,8/19/2013 12:00:00 AM
8252.81,8164.84,8/20/2013 12:00:00 AM
8441.96,8350.81,8/21/2013 12:00:00 AM
8455.96,8370.48,8/22/2013 12:00:00 AM
8524.51,8433.47,8/23/2013 12:00:00 AM
8521.04,8433.27,8/26/2013 12:00:00 AM
8531.2,8445.64,8/27/2013 12:00:00 AM
8590.94,8501.76,8/28/2013 12:00:00 AM
8596.79,8510.09,8/29/2013 12:00:00 AM
8606.93,8518.69,8/30/2013 12:00:00 AM
8614.82,8523.14,9/2/2013 12:00:00 AM
8668.13,8580.4,9/3/2013 12:00:00 AM
8725.74,8638.96,9/4/2013 12:00:00 AM
8774.23,8679.53,9/5/2013 12:00:00 AM
8799.25,8710.33,9/6/2013 12:00:00 AM
8818.13,8726.87,9/9/2013 12:00:00 AM
8857.01,8767.34,9/10/2013 12:00:00 AM
9062.6,8972.01,9/11/2013 12:00:00 AM
9121.85,9028.97,9/12/2013 12:00:00 AM
9020.87,8925.45,9/13/2013 12:00:00 AM
9100.28,9002.77,9/16/2013 12:00:00 AM
9108.75,9014.95,9/17/2013 12:00:00 AM
9164.42,9073.24,9/18/2013 12:00:00 AM
9116.06,9020.18,9/19/2013 12:00:00 AM
9155.03,9062.83,9/20/2013 12:00:00 AM
9206.12,9114.07,9/23/2013 12:00:00 AM
9252.93,9154.5,9/24/2013 12:00:00 AM
9264.54,9170.65,9/25/2013 12:00:00 AM
9271.42,9173.11,9/26/2013 12:00:00 AM
9226.24,9132.44,9/27/2013 12:00:00 AM
9284.07,9184.48,9/30/2013 12:00:00 AM
9292.55,9194.17,10/1/2013 12:00:00 AM
9281.49,9181.56,10/2/2013 12:00:00 AM
9287.77,9194.1,10/3/2013 12:00:00 AM
9308.33,9212.4,10/4/2013 12:00:00 AM
9292.07,9196.86,10/7/2013 12:00:00 AM
9282,9185.47,10/8/2013 12:00:00 AM
9277.66,9178.99,10/9/2013 12:00:00 AM
9262.22,9162.28,10/10/2013 12:00:00 AM
9239.64,9147.57,10/11/2013 12:00:00 AM
9148.9,9055.01,10/16/2013 12:00:00 AM
9170.42,9077.32,10/17/2013 12:00:00 AM
9172.72,9074.85,10/18/2013 12:00:00 AM
9197.16,9097.94,10/21/2013 12:00:00 AM
9177.87,9080.23,10/22/2013 12:00:00 AM
9161.88,9067.51,10/23/2013 12:00:00 AM
9152.93,9061.67,10/24/2013 12:00:00 AM
9045.23,8954.04,10/25/2013 12:00:00 AM
8958.01,8866.87,10/28/2013 12:00:00 AM
8985.31,8895.79,10/29/2013 12:00:00 AM
9040.86,8948.43,10/30/2013 12:00:00 AM
9113.66,9021.79,10/31/2013 12:00:00 AM
9186.86,9090.69,11/1/2013 12:00:00 AM
9212.81,9119.59,11/4/2013 12:00:00 AM
9215.13,9122.82,11/6/2013 12:00:00 AM
9215.78,9123.26,11/7/2013 12:00:00 AM
9216.73,9117.72,11/8/2013 12:00:00 AM
9259.59,9166.67,11/11/2013 12:00:00 AM
9318.49,9221.9,11/12/2013 12:00:00 AM
9372.85,9277.71,11/13/2013 12:00:00 AM
9324.23,9224.35,11/14/2013 12:00:00 AM
9322.05,9226.76,11/15/2013 12:00:00 AM
9371.24,9277.47,11/18/2013 12:00:00 AM
9368.07,9268.98,11/19/2013 12:00:00 AM
9403.11,9303.8,11/20/2013 12:00:00 AM
9432.12,9336.86,11/21/2013 12:00:00 AM
9421.8,9319.84,11/22/2013 12:00:00 AM
9414.26,9317.73,11/25/2013 12:00:00 AM
9447.86,9352.08,11/26/2013 12:00:00 AM
9474.1,9379.19,11/27/2013 12:00:00 AM
9556.07,9459.67,11/28/2013 12:00:00 AM
9588.94,9485.79,11/29/2013 12:00:00 AM
9577.22,9479.98,12/2/2013 12:00:00 AM
9465.01,9368.83,12/3/2013 12:00:00 AM
9586.86,9490.39,12/4/2013 12:00:00 AM
9620.84,9524.49,12/5/2013 12:00:00 AM
9589.92,9492.66,12/6/2013 12:00:00 AM
9608.19,9504.63,12/9/2013 12:00:00 AM
9641.4,9541.53,12/10/2013 12:00:00 AM
9659.73,9562.89,12/11/2013 12:00:00 AM
9652.56,9554.42,12/12/2013 12:00:00 AM
9664.09,9567.81,12/13/2013 12:00:00 AM
9693.25,9593.75,12/16/2013 12:00:00 AM
9693.23,9593.72,12/17/2013 12:00:00 AM
9712.1,9611.26,12/18/2013 12:00:00 AM
9713.79,9609.44,12/19/2013 12:00:00 AM
9716.54,9619.45,12/20/2013 12:00:00 AM
9722.71,9622.52,12/23/2013 12:00:00 AM
9691.32,9587.44,12/24/2013 12:00:00 AM
9719.94,9616.11,12/27/2013 12:00:00 AM
9720.16,9616.41,12/30/2013 12:00:00 AM
9679.97,9576,12/31/2013 12:00:00 AM
9733.39,9635.34,1/2/2014 12:00:00 AM
9696.18,9592.34,1/3/2014 12:00:00 AM
9691.69,9588.68,1/6/2014 12:00:00 AM
9717.69,9613.9,1/7/2014 12:00:00 AM
9676.4,9572.81,1/8/2014 12:00:00 AM
9683.35,9579.96,1/9/2014 12:00:00 AM
9647.41,9550.64,1/10/2014 12:00:00 AM
9580.6,9484.89,1/13/2014 12:00:00 AM
9552.93,9457.74,1/15/2014 12:00:00 AM
9559.62,9462.37,1/16/2014 12:00:00 AM
9573.48,9476.91,1/17/2014 12:00:00 AM
9543.64,9441.31,1/20/2014 12:00:00 AM
9554.54,9452.94,1/21/2014 12:00:00 AM
9556.98,9454.83,1/22/2014 12:00:00 AM
9544.39,9448.47,1/23/2014 12:00:00 AM
9573.65,9475.99,1/24/2014 12:00:00 AM
9598.34,9499.1,1/27/2014 12:00:00 AM
9673.57,9571.83,1/28/2014 12:00:00 AM
9600.72,9503.34,1/29/2014 12:00:00 AM
9626.29,9529.96,1/30/2014 12:00:00 AM
9642.86,9539.83,2/3/2014 12:00:00 AM
9667.01,9570.44,2/4/2014 12:00:00 AM
9642.91,9539.22,2/5/2014 12:00:00 AM
9640.27,9536.5,2/6/2014 12:00:00 AM
9652.15,9548.39,2/7/2014 12:00:00 AM
9651.88,9554.06,2/10/2014 12:00:00 AM
9639.17,9535.54,2/11/2014 12:00:00 AM
9628.34,9530.36,2/12/2014 12:00:00 AM
9574.65,9479.21,2/13/2014 12:00:00 AM
9441.94,9347.93,2/14/2014 12:00:00 AM
9351.92,9255.99,2/17/2014 12:00:00 AM
9423.56,9328.52,2/18/2014 12:00:00 AM
9426.15,9332.01,2/19/2014 12:00:00 AM
9359.23,9259.29,2/20/2014 12:00:00 AM
9363.2,9268.5,2/21/2014 12:00:00 AM
9295.74,9199.05,2/24/2014 12:00:00 AM
9246.97,9154.39,2/25/2014 12:00:00 AM
9276.22,9183.74,2/26/2014 12:00:00 AM
9269.24,9171.8,2/27/2014 12:00:00 AM
9240.5,9145.2,2/28/2014 12:00:00 AM
9194.48,9097.22,3/3/2014 12:00:00 AM
9217.99,9120.89,3/4/2014 12:00:00 AM
9160.89,9063.88,3/5/2014 12:00:00 AM
9159.17,9066.25,3/6/2014 12:00:00 AM
9062.28,8969.94,3/7/2014 12:00:00 AM
9071.27,8980.69,3/10/2014 12:00:00 AM
